time,Qrouted
1980-01-01,0.05960296834840934
1980-02-01,0.03322345650688271
1980-03-01,0.03159873872230588
1980-04-01,0.02559692323070154
1980-05-01,0.016968854627672773
1980-06-01,0.012417926111954247
1980-07-01,0.011498581930347397
1980-08-01,0.006466782777804468
1980-09-01,0.005170821725057119
1980-10-01,0.008210049828720551
1980-11-01,0.006564189497234305
1980-12-01,0.013298178557119442
1981-01-01,0.029141444495671385
1981-02-01,0.01887376418661984
1981-03-01,0.02190066457484764
1981-04-01,0.010517929055820613
1981-05-01,0.010897478617306635
1981-06-01,0.007067320068155758
1981-07-01,0.0059255376205799275
1981-08-01,0.0077449001772669866
1981-09-01,0.006239958361217388
1981-10-01,0.015028458440783498
1981-11-01,0.024874766065774302
1981-12-01,0.03970405583889723
1982-01-01,0.036864604075531805
1982-02-01,0.0229502344271171
1982-03-01,0.03241290769788334
1982-04-01,0.022900879245459135
1982-05-01,0.016087672700516562
1982-06-01,0.014073444321393711
1982-07-01,0.01956985418832229
1982-08-01,0.014146662383124824
1982-09-01,0.014721380839320782
1982-10-01,0.02267535081750153
1982-11-01,0.014638570330003316
1982-12-01,0.013167032654922807
1983-01-01,0.012379087781945903
1983-02-01,0.01722767201549454
1983-03-01,0.019534384688353675
1983-04-01,0.011780003224472643
1983-05-01,0.011570757183430523
1983-06-01,0.010554865817977785
1983-07-01,0.01035394567670958
1983-08-01,0.01002289675167208
1983-09-01,0.0071651529661446575
1983-10-01,0.009303937103927922
1983-11-01,0.01817743795992784
1983-12-01,0.021017942625590754
1984-01-01,0.025160007467337858
1984-02-01,0.04941397902282769
1984-03-01,0.04873782198377992
1984-04-01,0.026276849040675062
1984-05-01,0.02039591215575578
1984-06-01,0.028488112833557584
1984-07-01,0.023163658265903192
1984-08-01,0.017000825717313962
1984-09-01,0.02495629700246647
1984-10-01,0.03137091235317342
1984-11-01,0.032498766094334476
1984-12-01,0.028406068842862165
1985-01-01,0.028918615289864547
1985-02-01,0.029705853460610557
1985-03-01,0.021747000908601564
1985-04-01,0.014955617333847671
1985-05-01,0.014741137740596637
1985-06-01,0.015981792397746566
1985-07-01,0.009651209317609764
1985-08-01,0.0070672175175340865
1985-09-01,0.004361550229670118
1985-10-01,0.00907860161269125
1985-11-01,0.008542600497388897
1985-12-01,0.027729542276968288
1986-01-01,0.017417337367187622
1986-02-01,0.014150658472163255
1986-03-01,0.012148136797764518
1986-04-01,0.007815718067112534
1986-05-01,0.012526578272371896
1986-06-01,0.007485893138476582
1986-07-01,0.004904909807826921
1986-08-01,0.012551360633155813
1986-09-01,0.005961429816550483
1986-10-01,0.00806224618315663
1986-11-01,0.013253088229985083
1986-12-01,0.017784826403753215
1987-01-01,0.01891001001189517
1987-02-01,0.033939210438293545
1987-03-01,0.020861073930287927
1987-04-01,0.01303281333682778
1987-05-01,0.010960027216589544
1987-06-01,0.0069648978884618825
1987-07-01,0.005100551486613006
1987-08-01,0.004502220059001729
1987-09-01,0.009099307122831492
1987-10-01,0.0032092402400246264
1987-11-01,0.003222306474276169
1987-12-01,0.019021268641897175
1988-01-01,0.01965723184650754
1988-02-01,0.02454224854680533
1988-03-01,0.03134545452837154
1988-04-01,0.03414193099933486
1988-05-01,0.022709485106555894
1988-06-01,0.017588804431338485
1988-07-01,0.01176981012935607
1988-08-01,0.012529958732340068
1988-09-01,0.007635383111870555
1988-10-01,0.013801366102624245
1988-11-01,0.023370028535979755
1988-12-01,0.023118580563785903
1989-01-01,0.029995302895180737
1989-02-01,0.018540179299774192
1989-03-01,0.028237611138166648
1989-04-01,0.020481966872849405
1989-05-01,0.013141165394481348
1989-06-01,0.01286409385766759
1989-07-01,0.008275347497064559
1989-08-01,0.005265750046716299
1989-09-01,0.010922146581141436
1989-10-01,0.0037459933775799785
1989-11-01,0.005852065965229887
1989-12-01,0.007189334427673297
1990-01-01,0.011759983304001326
1990-02-01,0.025142014445985798
1990-03-01,0.019094463155092174
1990-04-01,0.01678889588745764
1990-05-01,0.01117436395860489
1990-06-01,0.007143496706821379
1990-07-01,0.005694264868017268
1990-08-01,0.007966504271605395
1990-09-01,0.002823676284628894
1990-10-01,0.00534317131709993
1990-11-01,0.007423340370914312
1990-12-01,0.004793053653774018
1991-01-01,0.00492544908228102
1991-02-01,0.0037434098499412845
1991-03-01,0.008328116890036026
1991-04-01,0.004119376278084321
1991-05-01,0.004556655320497752
1991-06-01,0.0024231684658412435
1991-07-01,0.0020313502303042318
1991-08-01,0.004995625843957093
1991-09-01,0.0008347062291446054
1991-10-01,0.00456256574985957
1991-11-01,0.008844563569857281
1991-12-01,0.023468236119501072
1992-01-01,0.027982395082444326
1992-02-01,0.01771183364574484
1992-03-01,0.010990825427028597
1992-04-01,0.012162770739930101
1992-05-01,0.011361060021095978
1992-06-01,0.010103712133095664
1992-07-01,0.02480015103185338
1992-08-01,0.019674621381924655
1992-09-01,0.026778740261857427
1992-10-01,0.02558893708281718
1992-11-01,0.02976357142437581
1992-12-01,0.02900356775211566
1993-01-01,0.03358883299895973
1993-02-01,0.02594427202654348
1993-03-01,0.019593346303486178
1993-04-01,0.022243700935782797
1993-05-01,0.019419546597111936
1993-06-01,0.012497300615146959
1993-07-01,0.017684346546312783
1993-08-01,0.009808024192075411
1993-09-01,0.00678919210952084
1993-10-01,0.02016159686454039
1993-11-01,0.019757357432202898
1993-12-01,0.01704363578510397
1994-01-01,0.03371770569851986
1994-02-01,0.03131801600062417
1994-03-01,0.01818792491588994
1994-04-01,0.014503793135292592
1994-05-01,0.011747511211294677
