time,Qrouted
2071-01-01,3.830925722502398
2071-01-02,5.942184880104775
2071-01-03,6.970161105141969
2071-01-04,4.6863711696186785
2071-01-05,3.65033180676121
2071-01-06,3.1683701782158433
2071-01-07,2.4886857658173405
2071-01-08,1.9946337381777022
2071-01-09,1.9633312018296591
2071-01-10,1.9525046865604168
2071-01-11,1.6023655897843847
2071-01-12,1.3415599088467367
2071-01-13,1.3475800209300237
2071-01-14,2.0958833359710467
2071-01-15,2.608872649962025
2071-01-16,2.23181926194526
2071-01-17,1.8148017259096105
2071-01-18,1.549175458227088
2071-01-19,1.35901019848922
2071-01-20,1.1648152899893602
2071-01-21,1.0172121038713908
2071-01-22,0.9039660354651216
2071-01-23,0.8162642635393081
2071-01-24,0.7477156030172286
2071-01-25,0.6936413322437619
2071-01-26,0.6505863480479014
2071-01-27,0.615978349916345
2071-01-28,0.5884537611982427
2071-01-29,0.5920727458872713
2071-01-30,0.6481869012554234
2071-01-31,0.8129693343257599
2071-02-01,1.01978100339665
2071-02-02,1.1261899312482793
2071-02-03,1.0415680354616157
2071-02-04,1.0433787406836217
2071-02-05,1.5123530541885921
2071-02-06,1.9557645379082207
2071-02-07,2.091439390477189
2071-02-08,2.0486172438612678
2071-02-09,2.3915819807912118
2071-02-10,2.680490652285552
2071-02-11,2.3300322553327253
2071-02-12,2.225789799189408
2071-02-13,2.2126190057814608
2071-02-14,1.9533789363047027
2071-02-15,1.6194389427791422
2071-02-16,1.3689447295026602
2071-02-17,1.1801996186400066
2071-02-18,1.03655539178927
2071-02-19,0.9261755119702092
2071-02-20,0.8405523547113739
2071-02-21,0.77350922145339
2071-02-22,0.7205197725484135
2071-02-23,0.6782382598391242
2071-02-24,0.6441715979966522
2071-02-25,0.6292663371041581
2071-02-26,0.6204901701042409
2071-02-27,0.5963861451483204
2071-02-28,0.5848936145862759
2071-03-01,0.7324445271675429
2071-03-02,1.0384864565118932
2071-03-03,1.1601870848708662
2071-03-04,1.0896876478313986
2071-03-05,1.1106117075439366
2071-03-06,1.7479904464309317
2071-03-07,2.4748693365431955
2071-03-08,2.56308157393683
2071-03-09,2.3743581391138595
2071-03-10,2.2749493406364167
2071-03-11,2.142081528657686
2071-03-12,1.8397253241584657
2071-03-13,1.5817287267191344
2071-03-14,1.3432650626313192
2071-03-15,1.1632214126858582
2071-03-16,1.3362420725697914
2071-03-17,1.9988701045641966
2071-03-18,2.325753269064159
2071-03-19,2.0439657353525367
2071-03-20,1.6921620233895593
2071-03-21,1.4301547548666615
2071-03-22,1.2330219520578334
2071-03-23,1.0831892148091549
2071-03-24,0.9681869004220793
2071-03-25,0.8790688907858847
2071-03-26,0.8093510904670373
2071-03-27,0.7542892478454292
2071-03-28,0.7103815335923622
2071-03-29,0.6750219896464976
2071-03-30,0.6462565109815571
2071-03-31,0.6226093150456908
2071-04-01,0.6029583911714765
2071-04-02,0.5864453275890081
2071-04-03,0.5724094946829893
2071-04-04,0.5666298297430579
2071-04-05,0.5594897535616762
2071-04-06,0.7372892598414377
2071-04-07,0.9213722267346177
2071-04-08,0.8343553879008382
2071-04-09,0.7661542163419083
2071-04-10,0.712328432274504
2071-04-11,0.6694451886355046
2071-04-12,0.6349493821885279
2071-04-13,0.606924659126778
2071-04-14,0.5839234467588191
2071-04-15,0.5793756408710952
2071-04-16,0.5771364683209504
2071-04-17,0.5583088995834571
2071-04-18,0.5424925568717945
2071-04-19,0.6011786422880009
2071-04-20,0.65962579025965
2071-04-21,0.6222328495266027
2071-04-22,0.5919445229511912
2071-04-23,0.5672300030942089
2071-04-24,0.5468568069580576
2071-04-25,0.5298842862945551
2071-04-26,0.5155901612906727
2071-04-27,0.5249313909870931
2071-04-28,0.5482612010048287
2071-04-29,0.5382474696058956
2071-04-30,0.5768224044528512
2071-05-01,0.6093499812529369
2071-05-02,0.5997112173652024
2071-05-03,0.6361525493993057
2071-05-04,0.7362984755035482
2071-05-05,0.7848155288336868
2071-05-06,0.7161397914163151
2071-05-07,1.3125679878823633
2071-05-08,1.890809960450737
2071-05-09,1.678080134376372
2071-05-10,2.0004975721231397
2071-05-11,2.395851691166826
2071-05-12,2.43843467342527
2071-05-13,2.3127042295372258
2071-05-14,2.5146306750900536
2071-05-15,2.5752599536091143
2071-05-16,2.1701117165035093
2071-05-17,1.8653882729255793
2071-05-18,1.547064389125662
2071-05-19,1.3092090844333775
2071-05-20,1.1312619234574257
2071-05-21,1.0387543507097772
2071-05-22,0.9626859416353778
2071-05-23,0.8653910762002383
2071-05-24,0.7884548543181648
2071-05-25,0.7280198128808961
2071-05-26,0.7083358676518824
2071-05-27,0.717500911869824
2071-05-28,0.7176259144781151
2071-05-29,0.6883264263589295
2071-05-30,0.647110287445758
2071-05-31,0.6138976472836839
2071-06-01,0.5868965061047061
2071-06-02,0.5647220930117914
2071-06-03,0.5531181866107735
2071-06-04,0.7145809340219541
2071-06-05,0.8408974404738679
2071-06-06,0.7635641365763836
2071-06-07,0.7027552329858967
2071-06-08,0.6609418902967027
2071-06-09,0.625871926534516
2071-06-10,0.5928972979008807
2071-06-11,0.5661034307752638
2071-06-12,0.5441265804619521
2071-06-13,0.5259145665526201
2071-06-14,0.516426663716221
2071-06-15,0.5051852316485529
2071-06-16,0.4927882744235768
2071-06-17,0.48213937540147006
2071-06-18,0.47289366351002965
2071-06-19,0.46477445499642206
2071-06-20,0.4575639681766879
2071-06-21,0.45109003169824136
2071-06-22,0.445215963970242
2071-06-23,0.4398328257862443
2071-06-24,0.43485345937704306
2071-06-25,0.4970864495534561
2071-06-26,0.6201987054717669
2071-06-27,0.7333638560792716
2071-06-28,0.7881795098384904
2071-06-29,0.7142373005208608
2071-06-30,0.6525883464654095
2071-07-01,0.6069663189002519
2071-07-02,0.7690711860991244
2071-07-03,0.9127628996316598
