time,Qrouted
1980-01-01,3.9295025043890295
1980-02-01,1.3471548640016986
1980-03-01,3.0902085156687003
1980-04-01,1.4249672682594372
1980-05-01,1.259699555161861
1980-06-01,1.0337746042791918
1980-07-01,0.8147759952296338
1980-08-01,0.8975995781090489
1980-09-01,1.5085247404906001
1980-10-01,1.1626315863575296
1980-11-01,2.5720817658785107
1980-12-01,3.728482672928965
1981-01-01,4.328429296865496
1981-02-01,2.0460426026152145
1981-03-01,1.5820562705446066
1981-04-01,2.42908092404543
1981-05-01,0.9587850958668743
1981-06-01,0.8566229629081618
1981-07-01,0.8355896837331686
1981-08-01,0.6915196554752429
1981-09-01,0.6330572661129306
1981-10-01,0.6545729306623103
1981-11-01,0.5702198646820934
1981-12-01,1.7283827905865177
1982-01-01,0.7281563287566644
1982-02-01,1.152856133481571
1982-03-01,1.3102178749035074
1982-04-01,0.8509077193815267
1982-05-01,1.201351983671531
1982-06-01,0.6295246317729788
1982-07-01,0.5923947995359417
1982-08-01,0.5603458059241564
1982-09-01,0.510730529507309
1982-10-01,0.7173275886033346
1982-11-01,1.868294791011144
1982-12-01,2.327720503834556
1983-01-01,1.777976220599557
1983-02-01,0.7403016782162043
1983-03-01,1.313692028605629
1983-04-01,1.4341020477712252
1983-05-01,0.8373407398543434
1983-06-01,1.2683876397327722
1983-07-01,0.6624956430482549
1983-08-01,0.5112564408602782
1983-09-01,0.6739956316343025
1983-10-01,1.2298436493543945
1983-11-01,0.9472011820190736
1983-12-01,1.6907059500206383
1984-01-01,2.601503141708503
1984-02-01,0.8691119327143038
1984-03-01,2.1939172951425947
1984-04-01,0.935537450186142
1984-05-01,1.402774762591899
1984-06-01,0.9569787055544029
1984-07-01,1.0195114479856482
1984-08-01,0.654023385364388
1984-09-01,0.5245177675259461
1984-10-01,0.8929614351716239
1984-11-01,1.1930576236271466
1984-12-01,2.9863768961677546
1985-01-01,0.9954104024658267
1985-02-01,1.6096598323730542
1985-03-01,1.2139388358373182
1985-04-01,1.32556161034955
1985-05-01,1.2309154840615149
1985-06-01,0.8226310724435574
1985-07-01,0.6323305650925736
1985-08-01,0.5799040594554769
1985-09-01,0.9397810661672872
1985-10-01,1.9149695522292545
1985-11-01,1.8176267634017045
1985-12-01,1.4516429334925178
1986-01-01,1.273500900811625
1986-02-01,2.3149415011888856
1986-03-01,1.1486852429033614
1986-04-01,1.4793291307311713
1986-05-01,0.6617277291361195
1986-06-01,0.7363967122900135
1986-07-01,1.1033567984566575
1986-08-01,0.6975918149304847
1986-09-01,0.6456027002423916
1986-10-01,1.1060393229720613
1986-11-01,1.6537673274529507
1986-12-01,2.8573355476672533
1987-01-01,4.4941084991484015
1987-02-01,2.003210189805993
1987-03-01,1.217721942732419
1987-04-01,0.9424827489662547
1987-05-01,1.1725029503345235
1987-06-01,0.9612250516375113
1987-07-01,0.6421697225771192
1987-08-01,0.618537561492086
1987-09-01,0.7264816154977654
1987-10-01,1.2381948520175037
1987-11-01,1.4155278663164423
1987-12-01,0.8970973926197441
1988-01-01,0.7746548503387033
1988-02-01,1.2075284555990584
1988-03-01,0.7350970231492961
1988-04-01,0.8578595272794374
1988-05-01,0.5460393335876167
1988-06-01,0.6481707568066485
1988-07-01,0.7746184464567113
1988-08-01,0.533352227503674
1988-09-01,0.7386528139366689
1988-10-01,1.2709999683065687
1988-11-01,1.5687058536962923
1988-12-01,1.5387448597624596
1989-01-01,2.8715453497094265
1989-02-01,2.596990613056945
1989-03-01,2.7009439878825288
1989-04-01,0.8830861722092999
1989-05-01,0.8897973147966008
1989-06-01,1.0282386475842995
1989-07-01,0.9155341204871368
1989-08-01,0.9279195437714962
1989-09-01,0.8552402446487274
1989-10-01,1.774057812706547
1989-11-01,3.2057291566232498
1989-12-01,3.771904874619278
1990-01-01,2.4515141943622902
1990-02-01,5.358683174634458
1990-03-01,2.864130456978419
1990-04-01,1.4716220535511813
1990-05-01,1.291338283525876
1990-06-01,1.2820352920130267
1990-07-01,1.009554170431161
1990-08-01,0.7883308918954492
1990-09-01,1.1931712427803673
1990-10-01,1.6484987810232448
1990-11-01,1.3307301936854623
1990-12-01,3.6616167886996505
1991-01-01,2.247212892728495
1991-02-01,2.481817837433795
1991-03-01,2.5553249130591436
1991-04-01,1.6145176828926393
1991-05-01,1.8181100725715786
1991-06-01,0.8813180217843685
1991-07-01,0.9621622174075817
1991-08-01,1.0353163833083812
1991-09-01,0.8574321556856636
1991-10-01,0.5949415796916238
1991-11-01,1.1068052898406706
1991-12-01,1.7942370055381014
1992-01-01,2.186989728734501
1992-02-01,2.3379408441873317
1992-03-01,1.2886154535649716
1992-04-01,1.2697345923241554
1992-05-01,1.705976480049184
1992-06-01,0.8905488057587672
1992-07-01,0.6614152376534401
1992-08-01,0.6398095623560706
1992-09-01,0.6235214881313881
1992-10-01,0.6272041996146417
1992-11-01,0.6968301981053774
1992-12-01,0.5735465844223353
1993-01-01,0.6915117520221558
1993-02-01,2.521882967856862
1993-03-01,1.4919949196943296
1993-04-01,0.715184447890403
1993-05-01,0.8479036002042482
1993-06-01,0.8151876816203363
1993-07-01,0.5690021006631296
1993-08-01,0.8428374288935682
1993-09-01,0.8485508325438577
1993-10-01,1.443147741466192
1993-11-01,1.9474428240393162
1993-12-01,2.282191363602565
1994-01-01,4.880947324620795
1994-02-01,1.7827305005154765
1994-03-01,2.3681659933135175
1994-04-01,1.5962752879383875
1994-05-01,1.0746203584787635
1994-06-01,0.9524760139779203
1994-07-01,1.0597064240511904
1994-08-01,1.6517871804488604
