time,Qrouted
2071-01-01,2.337227904462578
2071-01-02,1.908662994805665
2071-01-03,1.585452222928784
2071-01-04,1.3396287782475855
2071-01-05,1.1510830295996823
2071-01-06,1.0052825230406097
2071-01-07,0.984208769246672
2071-01-08,0.9790055558510552
2071-01-09,0.8712862260282894
2071-01-10,0.8117257129396385
2071-01-11,0.8362173166899233
2071-01-12,1.0611239106165211
2071-01-13,1.5028595347691718
2071-01-14,1.9361855522139046
2071-01-15,2.602716868744705
2071-01-16,2.8039378809312985
2071-01-17,2.4354936234581555
2071-01-18,1.9989385164523794
2071-01-19,1.9850532283803684
2071-01-20,3.745720914956861
2071-01-21,4.070319515646588
2071-01-22,3.2214090831051094
2071-01-23,3.124746837279258
2071-01-24,3.172080254989385
2071-01-25,2.68728715466322
2071-01-26,2.223396552665592
2071-01-27,2.3981951559145194
2071-01-28,2.6677853500528452
2071-01-29,2.283513593290882
2071-01-30,1.9154030362684946
2071-01-31,1.635676930389888
2071-02-01,1.956479805829873
2071-02-02,2.819512921981208
2071-02-03,2.6587554565501716
2071-02-04,2.2061449363222847
2071-02-05,1.8647361518402013
2071-02-06,1.6048663477168132
2071-02-07,1.4052835782079125
2071-02-08,1.2506483283298155
2071-02-09,1.1297858976625084
2071-02-10,1.034485359621869
2071-02-11,0.9774336445351987
2071-02-12,0.9359340052441919
2071-02-13,1.0091363534357727
2071-02-14,1.119470408686294
2071-02-15,1.2893096138014586
2071-02-16,1.5286624827785005
2071-02-17,1.42809652556646
2071-02-18,1.4696970651546726
2071-02-19,1.561505745336518
2071-02-20,1.4380489366996405
2071-02-21,1.554962593840929
2071-02-22,1.722384060312134
2071-02-23,1.5528383147689908
2071-02-24,1.3635145332892435
2071-02-25,1.216574366298248
2071-02-26,1.170213055862609
2071-02-27,1.276476539109242
2071-02-28,1.3267793233450884
2071-03-01,1.5064597972284564
2071-03-02,1.9888551908382335
2071-03-03,2.1171366448316804
2071-03-04,2.1851574119062778
2071-03-05,2.1857742908353157
2071-03-06,2.195078338045598
2071-03-07,2.6261358325236617
2071-03-08,2.6395967063462478
2071-03-09,2.3410434611120814
2071-03-10,2.0612881426232152
2071-03-11,1.765392046222004
2071-03-12,1.5729785828479825
2071-03-13,1.4282271138405622
2071-03-14,1.2889043750932223
2071-03-15,1.6730137792437685
2071-03-16,2.5543258825103874
2071-03-17,3.096709213388868
2071-03-18,3.5876865436976204
2071-03-19,5.498259009003331
2071-03-20,9.423025096520243
2071-03-21,9.364739894896218
2071-03-22,6.2112364783699645
2071-03-23,4.540318958759246
2071-03-24,4.040733072545767
2071-03-25,3.6527380684712845
2071-03-26,3.010790123334487
2071-03-27,2.5315034242111794
2071-03-28,2.1701942301043853
2071-03-29,1.894070125802683
2071-03-30,1.6817177793449283
2071-03-31,1.5168790811617179
2071-04-01,1.3881608187817258
2071-04-02,1.2860789804536026
2071-04-03,1.2043427557078996
2071-04-04,1.1383884515437404
2071-04-05,1.0846079538268312
2071-04-06,1.0402739304866164
2071-04-07,1.4211712932590828
2071-04-08,2.124229969405244
2071-04-09,2.17922769835189
2071-04-10,1.9119106485911503
2071-04-11,1.7463455437417357
2071-04-12,1.6825941579014303
2071-04-13,1.6190380401478757
2071-04-14,1.7233769712435463
2071-04-15,2.0891224882400663
2071-04-16,2.118512528165325
2071-04-17,1.8501220472261541
2071-04-18,1.708522741684681
2071-04-19,1.607017207819661
2071-04-20,1.6344435723887958
2071-04-21,1.813954944520039
2071-04-22,1.921479721743473
2071-04-23,1.8408666750504228
2071-04-24,1.6310864198839823
2071-04-25,1.4682294357382746
2071-04-26,1.3406935820785788
2071-04-27,1.239870646997083
2071-04-28,1.1593909237416322
2071-04-29,1.096042595596959
2071-04-30,1.0434652094807177
2071-05-01,1.0542517241157776
2071-05-02,1.12002733552316
2071-05-03,1.0851720652455088
2071-05-04,1.0299907933712642
2071-05-05,0.9846747661239547
2071-05-06,0.9470794680241559
2071-05-07,0.9155343629381743
2071-05-08,0.8887557934435603
2071-05-09,0.9431983811059922
2071-05-10,0.9972639466828469
2071-05-11,0.9515729833361877
2071-05-12,0.9136943854521241
2071-05-13,0.8820030555071349
2071-05-14,0.8551827441145056
2071-05-15,0.8960719649461967
2071-05-16,1.0921143661157395
2071-05-17,1.1574200743149212
2071-05-18,1.1002745943038161
2071-05-19,1.0868035007816104
2071-05-20,1.0193165124115893
2071-05-21,0.9971154579897381
2071-05-22,1.0571141084994886
2071-05-23,1.1069506781649392
2071-05-24,1.166777131814678
2071-05-25,1.1447124519260006
2071-05-26,1.0632097440834527
2071-05-27,0.9937936503393846
2071-05-28,0.9350442320280893
2071-05-29,0.8872405187018285
2071-05-30,0.8698745433790352
2071-05-31,0.8495286716407281
2071-06-01,0.8157522109493168
2071-06-02,0.78742158313128
2071-06-03,0.7634185660306153
2071-06-04,0.7428475544834013
2071-06-05,0.7250118771666375
2071-06-06,0.7093670666124644
2071-06-07,0.6954857080856603
2071-06-08,0.6832049298879285
2071-06-09,0.6719640074020674
2071-06-10,0.6615799746438309
2071-06-11,0.6519816905993421
2071-06-12,0.6430374505647253
2071-06-13,0.6346290967888651
2071-06-14,0.6266689715413186
2071-06-15,0.6190883439404395
2071-06-16,0.6129921882288225
2071-06-17,0.606336441700979
2071-06-18,0.9305552718725641
2071-06-19,1.356537323976603
2071-06-20,1.2322056077482368
2071-06-21,1.2002749859217925
2071-06-22,1.203232109803987
2071-06-23,1.2540733187959476
2071-06-24,1.3938770706813794
2071-06-25,1.3284624690332405
2071-06-26,1.1748994250998808
2071-06-27,1.0549192050298561
2071-06-28,0.9604365958511359
2071-06-29,0.9845467049089826
2071-06-30,1.0415139137740361
2071-07-01,0.9534476589248104
2071-07-02,0.8873833359905884
2071-07-03,0.8317288702921192
2071-07-04,0.7809286463245969
2071-07-05,0.7752380030273617
2071-07-06,0.7688525266919282
2071-07-07,0.7286113253618534
2071-07-08,0.6966969597160176
2071-07-09,0.6820695549069634
2071-07-10,0.6685652384341397
2071-07-11,0.6462963392982707
2071-07-12,0.6256920196614967
2071-07-13,0.6159375551911433
2071-07-14,0.6209756984280426
2071-07-15,0.6061544478870171
2071-07-16,0.6174212913549028
2071-07-17,0.7592208695925239
2071-07-18,0.8382252101542506
2071-07-19,0.7753614314060346
2071-07-20,0.7247009710453015
2071-07-21,0.6835710899412013
2071-07-22,0.6498671933888539
2071-07-23,0.6219801706246847
2071-07-24,0.5986728608616941
2071-07-25,0.6465609298377012
2071-07-26,0.7236773511704869
2071-07-27,0.703654645103112
2071-07-28,0.6644128578466092
2071-07-29,0.643378276374132
2071-07-30,0.6322222676644601
2071-07-31,0.6280977905039193
2071-08-01,0.620944825821816
2071-08-02,0.5930186473192386
2071-08-03,0.5697156103140621
2071-08-04,0.5500964209003105
2071-08-05,0.5404448352693502
2071-08-06,0.7640984603691597
2071-08-07,1.0283981795041794
2071-08-08,1.077524987539529
2071-08-09,1.361266801963555
2071-08-10,1.474284556557647
2071-08-11,1.310431192980156
2071-08-12,1.2236762418916116
2071-08-13,1.079747008532427
2071-08-14,0.9571199509996252
2071-08-15,0.8608727376288744
2071-08-16,0.7847350145427111
2071-08-17,0.7240089518334161
2071-08-18,0.6764171576690389
2071-08-19,0.6370851373364571
2071-08-20,0.6043470924848855
2071-08-21,0.5773049077146584
2071-08-22,0.5547485448494041
2071-08-23,0.5626029917765346
2071-08-24,0.5726199931436325
2071-08-25,0.5492405890160997
2071-08-26,0.5397514660225832
2071-08-27,0.5883172683611505
2071-08-28,0.6283442842948052
2071-08-29,0.594991046729551
2071-08-30,0.564832403305613
2071-08-31,0.5398811914064637
2071-09-01,0.5190370603615485
2071-09-02,0.501447766767027
2071-09-03,0.48644999484689766
2071-09-04,0.4735250733878216
2071-09-05,0.4622656420642299
2071-09-06,0.45235041795455855
2071-09-07,0.4435249912806087
2071-09-08,0.4355871351034866
2071-09-09,0.42837551331945395
2071-09-10,0.4217609605969932
2071-09-11,0.7282347945774742
2071-09-12,1.1096761686334584
2071-09-13,1.0084644136401542
2071-09-14,0.9188363102084419
2071-09-15,0.8283272389855615
2071-09-16,0.7441411683490279
2071-09-17,0.6854811071615576
2071-09-18,0.6423599200426168
2071-09-19,0.602340788175856
2071-09-20,0.6377068012787106
2071-09-21,0.6772162818125994
2071-09-22,0.6401903223371194
2071-09-23,0.5930990726622168
2071-09-24,0.5549813665574975
2071-09-25,0.5238802224650612
2071-09-26,0.5107486409164292
2071-09-27,0.5864700235786046
2071-09-28,0.6665882244169258
2071-09-29,0.6475079250250808
2071-09-30,0.5967329347949694
2071-10-01,0.5557754602675851
2071-10-02,0.5224838112206133
2071-10-03,0.4951896018902539
2071-10-04,0.47261120382788585
2071-10-05,0.45375883153246405
2071-10-06,0.44441246481306845
2071-10-07,0.5535237763751947
2071-10-08,0.6375832172144217
2071-10-09,0.5854898507948177
2071-10-10,0.673206101783193
2071-10-11,0.757999366369634
2071-10-12,0.6809574885631225
2071-10-13,0.6197098263308066
2071-10-14,0.5707060147657421
2071-10-15,0.5311873799580387
2071-10-16,0.49905697350204675
2071-10-17,0.4727114007993782
2071-10-18,0.4509178023117843
2071-10-19,0.4327232187380737
2071-10-20,0.41738736262492065
2071-10-21,0.4043324319535717
2071-10-22,0.3931054181021847
2071-10-23,0.3991608065156949
2071-10-24,0.40930360929058396
2071-10-25,0.39590073431271616
2071-10-26,0.3844006689888415
2071-10-27,0.37444514513026256
2071-10-28,0.3657366979387268
2071-10-29,0.3580394521439769
2071-10-30,0.3845050953897133
2071-10-31,0.41533925945067524
2071-11-01,0.3977775967744628
2071-11-02,0.3829862119504687
2071-11-03,0.37042958889790273
2071-11-04,0.35966399226283047
2071-11-05,0.3503399023147653
2071-11-06,0.41908843108157384
2071-11-07,0.5920369932127872
2071-11-08,0.8041947366249378
2071-11-09,0.9018741556062356
2071-11-10,0.8100090439452362
2071-11-11,0.7114450350836493
2071-11-12,0.8324871363533776
2071-11-13,1.204235531387215
2071-11-14,1.5932218754831997
2071-11-15,1.6325684701470913
2071-11-16,1.353115717898354
2071-11-17,1.500493003631522
2071-11-18,1.6451626296632602
2071-11-19,1.5027487948889313
2071-11-20,1.612783020583436
2071-11-21,1.6544180393004975
2071-11-22,1.4583338324238755
2071-11-23,1.22926759702772
2071-11-24,1.0532857830725801
2071-11-25,1.2151459018478121
2071-11-26,1.3951195569820893
2071-11-27,1.2079919100953402
